transaction_name,amount,category,category_encoded
B3L4NJ4 F4SH10N*M3M0 - <ID>,890500.0,Belanja,0
TIKET BIOSKOP XXI - <ID>,284000.0,Hiburan,1
MCDONALDS MEAL PAYMENT - <ID>,66000.0,Makanan & Minuman,2
MCDONALDS MEAL PAYMENT - <ID>,47730.0,Makanan & Minuman,2
BELANJA ELEKTRONIK*MEMO - <ID>,481900.0,Belanja,0
DBT KOPI KENANGAN CAFE - <ID>,101500.0,Makanan & Minuman,2
DRV SHOPEEPAY*PROMO - <ID>,520900.0,Belanja,0
TIKET PESAWAT - <ID>,2318000.0,Transport,4
MCDONALDS MEAL PAYMENT - <ID>,105450.0,Makanan & Minuman,2
BELANJA FASHION*MEMO - <ID>,183150.0,Belanja,0
TRF-V NETFLIX*SUBSCRIPTION - <ID>,145250.0,Hiburan,1
SP0T1FY*PR3M1UM - <ID>,289000.0,Hiburan,1
4SUR4NS1*4UT0-D3B3T - <ID>,132000.0,Tagihan,3
BOOKING HOTEL TRAVELOKA - <ID>,77700.0,Transport,4
MAKAN DI RESTORAN - <ID>,37740.0,Makanan & Minuman,2
PEMBAYARAN PLN*REK - <ID>,483250.0,Tagihan,3
TIKET BUS DAMRI - <ID>,64000.0,Transport,4
GO-FOOD TRANSAKSI - <ID>,80000.0,Makanan & Minuman,2
GR0C3RY 1ND0M4R3T - <ID>,115000.0,Makanan & Minuman,2
T1K3T BUS D4MR1 - <ID>,15750.0,Transport,4
NETFLIX*SUBSCRIPTION - <ID>,109000.0,Hiburan,1
GO-FOOD TRANSAKSI - <ID>,89900.0,Makanan & Minuman,2
INTERNET WIFI BROADBAND - <ID>,446100.0,Tagihan,3
M-BCA GOPAY GO-RIDE - <ID>,64500.0,Transport,4
D1SN3Y H0TST4R*M3M0 - <ID>,221100.0,Hiburan,1
TIKET BUS DAMRI - <ID>,69930.0,Transport,4
MIE GACOAN REST - <ID>,131000.0,Makanan & Minuman,2
NETFLIX*SUBSCRIPTION - <ID>,258900.0,Hiburan,1
DBT TIKET BIOSKOP XXI - <ID>,75480.0,Hiburan,1
TIKET PESAWAT - <ID>,3505000.0,Transport,4
CINEMA XXI MOVIE TICKET - <ID>,130000.0,Hiburan,1
MCDONALDS MEAL PAYMENT - <ID>,132100.0,Makanan & Minuman,2
M-BCA TOKOPEDIA*MEMO - <ID>,876250.0,Belanja,0
SP0T1FY*PR3M1UM - <ID>,279720.0,Hiburan,1
CINEMA XXI MOVIE TICKET - <ID>,268500.0,Hiburan,1
KOPI KENANGAN CAFE - <ID>,93900.0,Makanan & Minuman,2
B00K1NG H0T3L TR4V3L0K4 - <ID>,23310.0,Transport,4
ASURANSI*AUTO-DEBET - <ID>,525500.0,Tagihan,3
SPOTIFY*PREMIUM - <ID>,197500.0,Hiburan,1
KOPI KENANGAN CAFE - <ID>,31750.0,Makanan & Minuman,2
PEMBAYARAN PLN*REK - <ID>,777000.0,Tagihan,3
AMUSEMENT PARK ENTRANCE - <ID>,167000.0,Hiburan,1
TRF-V DISNEY HOTSTAR*MEMO - <ID>,248640.0,Hiburan,1
TIKET BIOSKOP XXI - <ID>,67710.0,Hiburan,1
BELANJA FASHION*MEMO - <ID>,551500.0,Belanja,0
DBT SHOPEEPAY*PROMO - <ID>,356250.0,Belanja,0
GRABFOOD MEMO - <ID>,107100.0,Makanan & Minuman,2
TOKOPEDIA*MEMO - <ID>,372500.0,Belanja,0
ASURANSI*AUTO-DEBET - <ID>,463980.0,Tagihan,3
TIKET KERETA KAI - <ID>,59250.0,Transport,4
M13 G4C04N R3ST - <ID>,99900.0,Makanan & Minuman,2
DRV NETFLIX*SUBSCRIPTION - <ID>,175000.0,Hiburan,1
TIKET BIOSKOP XXI - <ID>,207000.0,Hiburan,1
MIE GACOAN REST - <ID>,71000.0,Makanan & Minuman,2
1K34*M3M0 - <ID>,1097790.0,Belanja,0
AMUSEMENT PARK ENTRANCE - <ID>,54390.0,Hiburan,1
NETFLIX*SUBSCRIPTION - <ID>,60000.0,Hiburan,1
DRV PEMBAYARAN PAM*PDAM - <ID>,865800.0,Tagihan,3
BELANJA FASHION*MEMO - <ID>,325500.0,Belanja,0
TIKET KERETA KAI - <ID>,63270.0,Transport,4
BELANJA ELEKTRONIK*MEMO - <ID>,286380.0,Belanja,0
INTERNET WIFI BROADBAND - <ID>,213100.0,Tagihan,3
PEMBAYARAN PLN*REK - <ID>,740000.0,Tagihan,3
PEMBAYARAN PAM*PDAM - <ID>,217100.0,Tagihan,3
BELANJA FASHION*MEMO - <ID>,369100.0,Belanja,0
GO-FOOD TRANSAKSI - <ID>,101900.0,Makanan & Minuman,2
TRF-V SHOPEEPAY*PROMO - <ID>,420900.0,Belanja,0
BELANJA ELEKTRONIK*MEMO - <ID>,914640.0,Belanja,0
SHOPEEPAY*PROMO - <ID>,174000.0,Belanja,0
AMUSEMENT PARK ENTRANCE - <ID>,212010.0,Hiburan,1
P3MB4Y4R4N PLN*R3K - <ID>,537000.0,Tagihan,3
ISI BENSIN PERTAMINA - <ID>,51060.0,Transport,4
M4K4N D1 R3ST0R4N - <ID>,72250.0,Makanan & Minuman,2
INTERNET WIFI BROADBAND - <ID>,526000.0,Tagihan,3
K0P1 K3N4NG4N C4F3 - <ID>,57720.0,Makanan & Minuman,2
TIKET PESAWAT - <ID>,2846000.0,Transport,4
DBT DISNEY HOTSTAR*MEMO - <ID>,91500.0,Hiburan,1
ASURANSI*AUTO-DEBET - <ID>,458000.0,Tagihan,3
ISI PULSA/DATA*MEMO - <ID>,455000.0,Tagihan,3
TIKET KERETA KAI - <ID>,49950.0,Transport,4
TOKOPEDIA*MEMO - <ID>,697750.0,Belanja,0
TIKET BIOSKOP XXI - <ID>,236250.0,Hiburan,1
BOOKING HOTEL TRAVELOKA - <ID>,16000.0,Transport,4
GRABFOOD MEMO - <ID>,148000.0,Makanan & Minuman,2
DBT SPOTIFY*PREMIUM - <ID>,30500.0,Hiburan,1
TIKET PESAWAT - <ID>,910200.0,Transport,4
MIE GACOAN REST - <ID>,113220.0,Makanan & Minuman,2
BELANJA FASHION*MEMO - <ID>,492840.0,Belanja,0
DRV BELANJA FASHION*MEMO - <ID>,674750.0,Belanja,0
TIKET BIOSKOP XXI - <ID>,158000.0,Hiburan,1
ASURANSI*AUTO-DEBET - <ID>,280250.0,Tagihan,3
TOKOPEDIA*MEMO - <ID>,551900.0,Belanja,0
DRV ISI BENSIN PERTAMINA - <ID>,95460.0,Transport,4
KOPI KENANGAN CAFE - <ID>,120000.0,Makanan & Minuman,2
BELANJA ELEKTRONIK*MEMO - <ID>,339250.0,Belanja,0
MAKAN DI RESTORAN - <ID>,120990.0,Makanan & Minuman,2
GO-FOOD TRANSAKSI - <ID>,76900.0,Makanan & Minuman,2
CINEMA XXI MOVIE TICKET - <ID>,128760.0,Hiburan,1
GRAB RIDE OVO - <ID>,76750.0,Transport,4
PEMBAYARAN PLN*REK - <ID>,84250.0,Tagihan,3
IKEA*MEMO - <ID>,819000.0,Belanja,0
NETFLIX*SUBSCRIPTION - <ID>,279720.0,Hiburan,1
TIKET PESAWAT - <ID>,1779330.0,Transport,4
NETFLIX*SUBSCRIPTION - <ID>,243250.0,Hiburan,1
GRABFOOD MEMO - <ID>,116500.0,Makanan & Minuman,2
NETFLIX*SUBSCRIPTION - <ID>,197500.0,Hiburan,1
M-BCA TOKOPEDIA*MEMO - <ID>,592750.0,Belanja,0
K0P1 K3N4NG4N C4F3 - <ID>,18870.0,Makanan & Minuman,2
DBT MAKAN DI RESTORAN - <ID>,81100.0,Makanan & Minuman,2
ISI BENSIN PERTAMINA - <ID>,66600.0,Transport,4
ISI PULSA/DATA*MEMO - <ID>,220000.0,Tagihan,3
ASURANSI*AUTO-DEBET - <ID>,75500.0,Tagihan,3
M-BCA PEMBAYARAN PAM*PDAM - <ID>,723720.0,Tagihan,3
ISI PULSA/DATA*MEMO - <ID>,521700.0,Tagihan,3
MIE GACOAN REST - <ID>,60000.0,Makanan & Minuman,2
CINEMA XXI MOVIE TICKET - <ID>,289710.0,Hiburan,1
GR4BF00D M3M0 - <ID>,136000.0,Makanan & Minuman,2
P3MB4Y4R4N PLN*R3K - <ID>,618270.0,Tagihan,3
DRV PEMBAYARAN PLN*REK - <ID>,443000.0,Tagihan,3
GO-FOOD TRANSAKSI - <ID>,51000.0,Makanan & Minuman,2
PEMBAYARAN PAM*PDAM - <ID>,648240.0,Tagihan,3
NETFLIX*SUBSCRIPTION - <ID>,158000.0,Hiburan,1
DRV TIKET PESAWAT - <ID>,3638580.0,Transport,4
D1SN3Y H0TST4R*M3M0 - <ID>,267750.0,Hiburan,1
DBT TIKET KERETA KAI - <ID>,51000.0,Transport,4
T1K3T K3R3T4 K41 - <ID>,40900.0,Transport,4
SHOPEEPAY*PROMO - <ID>,727500.0,Belanja,0
TRF-V NETFLIX*SUBSCRIPTION - <ID>,225000.0,Hiburan,1
GRAB RIDE OVO - <ID>,53250.0,Transport,4
SHOPEEPAY*PROMO - <ID>,514100.0,Belanja,0
SPOTIFY*PREMIUM - <ID>,231000.0,Hiburan,1
IKEA*MEMO - <ID>,922000.0,Belanja,0
DBT PEMBAYARAN PAM*PDAM - <ID>,790320.0,Tagihan,3
MAKAN DI RESTORAN - <ID>,38850.0,Makanan & Minuman,2
TIKET BIOSKOP XXI - <ID>,217560.0,Hiburan,1
INTERNET WIFI BROADBAND - <ID>,609390.0,Tagihan,3
GO-FOOD TRANSAKSI - <ID>,79900.0,Makanan & Minuman,2
T0K0P3D14*M3M0 - <ID>,273900.0,Belanja,0
TIKET BUS DAMRI - <ID>,40000.0,Transport,4
M13 G4C04N R3ST - <ID>,22200.0,Makanan & Minuman,2
MIE GACOAN REST - <ID>,87500.0,Makanan & Minuman,2
CINEMA XXI MOVIE TICKET - <ID>,269730.0,Hiburan,1
GR0C3RY 1ND0M4R3T - <ID>,73260.0,Makanan & Minuman,2
TOKOPEDIA*MEMO - <ID>,463900.0,Belanja,0
AMUSEMENT PARK ENTRANCE - <ID>,242500.0,Hiburan,1
M-BCA BELANJA FASHION*MEMO - <ID>,803640.0,Belanja,0
AMUSEMENT PARK ENTRANCE - <ID>,291750.0,Hiburan,1
ISI BENSIN PERTAMINA - <ID>,42180.0,Transport,4
TIKET KERETA KAI - <ID>,71500.0,Transport,4
GRABFOOD MEMO - <ID>,81030.0,Makanan & Minuman,2
KOPI KENANGAN CAFE - <ID>,46500.0,Makanan & Minuman,2
ASURANSI*AUTO-DEBET - <ID>,181000.0,Tagihan,3
TOKOPEDIA*MEMO - <ID>,330780.0,Belanja,0
GOPAY GO-RIDE - <ID>,107000.0,Transport,4
PEMBAYARAN PLN*REK - <ID>,119100.0,Tagihan,3
GR4B R1D3 0V0 - <ID>,53280.0,Transport,4
KOPI KENANGAN CAFE - <ID>,100500.0,Makanan & Minuman,2
T1K3T P3S4W4T - <ID>,66600.0,Transport,4
GROCERY INDOMARET - <ID>,91900.0,Makanan & Minuman,2
DRV TIKET KERETA KAI - <ID>,20000.0,Transport,4
GROCERY INDOMARET - <ID>,91900.0,Makanan & Minuman,2
SHOPEEPAY*PROMO - <ID>,133500.0,Belanja,0
ISI PULSA/DATA*MEMO - <ID>,563880.0,Tagihan,3
PEMBAYARAN PLN*REK - <ID>,219000.0,Tagihan,3
M13 G4C04N R3ST - <ID>,113500.0,Makanan & Minuman,2
DRV NETFLIX*SUBSCRIPTION - <ID>,66600.0,Hiburan,1
PEMBAYARAN PLN*REK - <ID>,224000.0,Tagihan,3
T1K3T K3R3T4 K41 - <ID>,33300.0,Transport,4
PEMBAYARAN PLN*REK - <ID>,83750.0,Tagihan,3
TIKET BUS DAMRI - <ID>,27500.0,Transport,4
P3MB4Y4R4N PLN*R3K - <ID>,179820.0,Tagihan,3
PEMBAYARAN PLN*REK - <ID>,723000.0,Tagihan,3
BELANJA ELEKTRONIK*MEMO - <ID>,136500.0,Belanja,0
TIKET KERETA KAI - <ID>,96250.0,Transport,4
TRF-V SHOPEEPAY*PROMO - <ID>,983000.0,Belanja,0
PEMBAYARAN PLN*REK - <ID>,237540.0,Tagihan,3
ASURANSI*AUTO-DEBET - <ID>,617500.0,Tagihan,3
BELANJA ELEKTRONIK*MEMO - <ID>,455000.0,Belanja,0
MIE GACOAN REST - <ID>,94500.0,Makanan & Minuman,2
SH0P33P4Y*PR0M0 - <ID>,468000.0,Belanja,0
KOPI KENANGAN CAFE - <ID>,75480.0,Makanan & Minuman,2
MCDONALDS MEAL PAYMENT - <ID>,56000.0,Makanan & Minuman,2
N3TFL1X*SUBSCR1PT10N - <ID>,75100.0,Hiburan,1
KOPI KENANGAN CAFE - <ID>,77900.0,Makanan & Minuman,2
SHOPEEPAY*PROMO - <ID>,727100.0,Belanja,0
GRABFOOD MEMO - <ID>,17900.0,Makanan & Minuman,2
GOPAY GO-RIDE - <ID>,69000.0,Transport,4
KOPI KENANGAN CAFE - <ID>,101500.0,Makanan & Minuman,2
TIKET PESAWAT - <ID>,2791100.0,Transport,4
G0P4Y G0-R1D3 - <ID>,109890.0,Transport,4
PEMBAYARAN PAM*PDAM - <ID>,384060.0,Tagihan,3
MIE GACOAN REST - <ID>,55100.0,Makanan & Minuman,2
INTERNET WIFI BROADBAND - <ID>,661000.0,Tagihan,3
DISNEY HOTSTAR*MEMO - <ID>,212500.0,Hiburan,1
GRABFOOD MEMO - <ID>,135000.0,Makanan & Minuman,2
PEMBAYARAN PLN*REK - <ID>,529470.0,Tagihan,3
GROCERY INDOMARET - <ID>,93000.0,Makanan & Minuman,2
IKEA*MEMO - <ID>,84900.0,Belanja,0
TIKET PESAWAT - <ID>,1471100.0,Transport,4
K0P1 K3N4NG4N C4F3 - <ID>,139000.0,Makanan & Minuman,2
AMUSEMENT PARK ENTRANCE - <ID>,129100.0,Hiburan,1
IKEA*MEMO - <ID>,426240.0,Belanja,0
DRV SPOTIFY*PREMIUM - <ID>,263070.0,Hiburan,1
TOKOPEDIA*MEMO - <ID>,514250.0,Belanja,0
DRV ISI BENSIN PERTAMINA - <ID>,14250.0,Transport,4
CINEMA XXI MOVIE TICKET - <ID>,286380.0,Hiburan,1
AMUSEMENT PARK ENTRANCE - <ID>,35750.0,Hiburan,1
SP0T1FY*PR3M1UM - <ID>,39750.0,Hiburan,1
P3MB4Y4R4N P4M*PD4M - <ID>,470000.0,Tagihan,3
PEMBAYARAN PLN*REK - <ID>,489510.0,Tagihan,3
SHOPEEPAY*PROMO - <ID>,289000.0,Belanja,0
GOPAY GO-RIDE - <ID>,13320.0,Transport,4
PEMBAYARAN PLN*REK - <ID>,361250.0,Tagihan,3
PEMBAYARAN PLN*REK - <ID>,340100.0,Tagihan,3
SPOTIFY*PREMIUM - <ID>,149850.0,Hiburan,1
INTERNET WIFI BROADBAND - <ID>,742000.0,Tagihan,3
PEMBAYARAN PLN*REK - <ID>,309750.0,Tagihan,3
TIKET BUS DAMRI - <ID>,11000.0,Transport,4
1S1 B3NS1N P3RT4M1N4 - <ID>,55500.0,Transport,4
PEMBAYARAN PLN*REK - <ID>,459750.0,Tagihan,3
MIE GACOAN REST - <ID>,105250.0,Makanan & Minuman,2
KOPI KENANGAN CAFE - <ID>,102750.0,Makanan & Minuman,2
BOOKING HOTEL TRAVELOKA - <ID>,26000.0,Transport,4
M13 G4C04N R3ST - <ID>,126100.0,Makanan & Minuman,2
DRV TOKOPEDIA*MEMO - <ID>,340770.0,Belanja,0
GO-FOOD TRANSAKSI - <ID>,30500.0,Makanan & Minuman,2
DISNEY HOTSTAR*MEMO - <ID>,266000.0,Hiburan,1
ISI PULSA/DATA*MEMO - <ID>,111750.0,Tagihan,3
GOPAY GO-RIDE - <ID>,76900.0,Transport,4
D1SN3Y H0TST4R*M3M0 - <ID>,226000.0,Hiburan,1
DRV DISNEY HOTSTAR*MEMO - <ID>,48000.0,Hiburan,1
TIKET BIOSKOP XXI - <ID>,270840.0,Hiburan,1
GR4B R1D3 0V0 - <ID>,80000.0,Transport,4
AMUSEMENT PARK ENTRANCE - <ID>,57000.0,Hiburan,1
MAKAN DI RESTORAN - <ID>,54390.0,Makanan & Minuman,2
CINEMA XXI MOVIE TICKET - <ID>,318570.0,Hiburan,1
BELANJA FASHION*MEMO - <ID>,455000.0,Belanja,0
DRV ASURANSI*AUTO-DEBET - <ID>,71000.0,Tagihan,3
TIKET KERETA KAI - <ID>,67710.0,Transport,4
MAKAN DI RESTORAN - <ID>,125500.0,Makanan & Minuman,2
M-BCA PEMBAYARAN PLN*REK - <ID>,770100.0,Tagihan,3
BELANJA FASHION*MEMO - <ID>,1078920.0,Belanja,0
GROCERY INDOMARET - <ID>,117250.0,Makanan & Minuman,2
M-BCA SPOTIFY*PREMIUM - <ID>,155400.0,Hiburan,1
ISI PULSA/DATA*MEMO - <ID>,396750.0,Tagihan,3
GR0C3RY 1ND0M4R3T - <ID>,24250.0,Makanan & Minuman,2
IKEA*MEMO - <ID>,375000.0,Belanja,0
G0-F00D TR4NS4KS1 - <ID>,73260.0,Makanan & Minuman,2
GO-FOOD TRANSAKSI - <ID>,23900.0,Makanan & Minuman,2
AMUSEMENT PARK ENTRANCE - <ID>,32900.0,Hiburan,1
DRV GROCERY INDOMARET - <ID>,137000.0,Makanan & Minuman,2
TRF-V MIE GACOAN REST - <ID>,123500.0,Makanan & Minuman,2
PEMBAYARAN PLN*REK - <ID>,99500.0,Tagihan,3
N3TFL1X*SUBSCR1PT10N - <ID>,71040.0,Hiburan,1
IKEA*MEMO - <ID>,135420.0,Belanja,0
TRF-V BELANJA ELEKTRONIK*MEMO - <ID>,677000.0,Belanja,0
T1K3T B10SK0P XX1 - <ID>,130100.0,Hiburan,1
GRABFOOD MEMO - <ID>,27250.0,Makanan & Minuman,2
TIKET KERETA KAI - <ID>,79000.0,Transport,4
PEMBAYARAN PAM*PDAM - <ID>,539500.0,Tagihan,3
SPOTIFY*PREMIUM - <ID>,104750.0,Hiburan,1
DISNEY HOTSTAR*MEMO - <ID>,187590.0,Hiburan,1
DBT DISNEY HOTSTAR*MEMO - <ID>,39100.0,Hiburan,1
TOKOPEDIA*MEMO - <ID>,565900.0,Belanja,0
TIKET BIOSKOP XXI - <ID>,130980.0,Hiburan,1
GO-FOOD TRANSAKSI - <ID>,68000.0,Makanan & Minuman,2
TIKET KERETA KAI - <ID>,45000.0,Transport,4
MAKAN DI RESTORAN - <ID>,143190.0,Makanan & Minuman,2
DBT GOPAY GO-RIDE - <ID>,107670.0,Transport,4
BELANJA FASHION*MEMO - <ID>,613000.0,Belanja,0
B3L4NJ4 3L3KTR0N1K*M3M0 - <ID>,852480.0,Belanja,0
DISNEY HOTSTAR*MEMO - <ID>,277500.0,Hiburan,1
SHOPEEPAY*PROMO - <ID>,120000.0,Belanja,0
GR4B R1D3 0V0 - <ID>,17000.0,Transport,4
PEMBAYARAN PLN*REK - <ID>,365750.0,Tagihan,3
DBT PEMBAYARAN PLN*REK - <ID>,786000.0,Tagihan,3
AMUSEMENT PARK ENTRANCE - <ID>,225100.0,Hiburan,1
TIKET BIOSKOP XXI - <ID>,252250.0,Hiburan,1
T1K3T B10SK0P XX1 - <ID>,276000.0,Hiburan,1
SHOPEEPAY*PROMO - <ID>,154000.0,Belanja,0
GRAB RIDE OVO - <ID>,44400.0,Transport,4
GO-FOOD TRANSAKSI - <ID>,42500.0,Makanan & Minuman,2
KOPI KENANGAN CAFE - <ID>,49950.0,Makanan & Minuman,2
ISI PULSA/DATA*MEMO - <ID>,138500.0,Tagihan,3
PEMBAYARAN PLN*REK - <ID>,573750.0,Tagihan,3
CINEMA XXI MOVIE TICKET - <ID>,66000.0,Hiburan,1
DISNEY HOTSTAR*MEMO - <ID>,137640.0,Hiburan,1
GRABFOOD MEMO - <ID>,43290.0,Makanan & Minuman,2
TOKOPEDIA*MEMO - <ID>,591500.0,Belanja,0
GRAB RIDE OVO - <ID>,43500.0,Transport,4
GROCERY INDOMARET - <ID>,133900.0,Makanan & Minuman,2
AMUSEMENT PARK ENTRANCE - <ID>,44400.0,Hiburan,1
BELANJA ELEKTRONIK*MEMO - <ID>,104340.0,Belanja,0
BELANJA ELEKTRONIK*MEMO - <ID>,175250.0,Belanja,0
TRF-V GRAB RIDE OVO - <ID>,96000.0,Transport,4
GO-FOOD TRANSAKSI - <ID>,88100.0,Makanan & Minuman,2
INTERNET WIFI BROADBAND - <ID>,777500.0,Tagihan,3
KOPI KENANGAN CAFE - <ID>,43290.0,Makanan & Minuman,2
TRF-V SPOTIFY*PREMIUM - <ID>,117250.0,Hiburan,1
INTERNET WIFI BROADBAND - <ID>,112110.0,Tagihan,3
PEMBAYARAN PLN*REK - <ID>,484750.0,Tagihan,3
GOPAY GO-RIDE - <ID>,59940.0,Transport,4
AMUSEMENT PARK ENTRANCE - <ID>,285270.0,Hiburan,1
DRV TIKET BIOSKOP XXI - <ID>,166500.0,Hiburan,1
DBT GROCERY INDOMARET - <ID>,89900.0,Makanan & Minuman,2
TIKET PESAWAT - <ID>,1481250.0,Transport,4
DISNEY HOTSTAR*MEMO - <ID>,94000.0,Hiburan,1
TIKET KERETA KAI - <ID>,22000.0,Transport,4
BELANJA FASHION*MEMO - <ID>,880750.0,Belanja,0
M-BCA GRAB RIDE OVO - <ID>,17250.0,Transport,4
IKEA*MEMO - <ID>,414000.0,Belanja,0
GRAB RIDE OVO - <ID>,64000.0,Transport,4
M-BCA GOPAY GO-RIDE - <ID>,25500.0,Transport,4
SHOPEEPAY*PROMO - <ID>,739250.0,Belanja,0
BELANJA FASHION*MEMO - <ID>,956000.0,Belanja,0
PEMBAYARAN PLN*REK - <ID>,691530.0,Tagihan,3
M-BCA GRABFOOD MEMO - <ID>,54000.0,Makanan & Minuman,2
MIE GACOAN REST - <ID>,68500.0,Makanan & Minuman,2
T1K3T B10SK0P XX1 - <ID>,204000.0,Hiburan,1
TIKET PESAWAT - <ID>,1092000.0,Transport,4
SH0P33P4Y*PR0M0 - <ID>,972500.0,Belanja,0
TIKET BIOSKOP XXI - <ID>,156000.0,Hiburan,1
TIKET BIOSKOP XXI - <ID>,276000.0,Hiburan,1
MIE GACOAN REST - <ID>,113250.0,Makanan & Minuman,2
4SUR4NS1*4UT0-D3B3T - <ID>,61000.0,Tagihan,3
GRABFOOD MEMO - <ID>,53280.0,Makanan & Minuman,2
SHOPEEPAY*PROMO - <ID>,604000.0,Belanja,0
DRV GO-FOOD TRANSAKSI - <ID>,131900.0,Makanan & Minuman,2
DRV PEMBAYARAN PLN*REK - <ID>,197000.0,Tagihan,3
D1SN3Y H0TST4R*M3M0 - <ID>,325230.0,Hiburan,1
GROCERY INDOMARET - <ID>,104000.0,Makanan & Minuman,2
MAKAN DI RESTORAN - <ID>,89100.0,Makanan & Minuman,2
SPOTIFY*PREMIUM - <ID>,174000.0,Hiburan,1
TRF-V ASURANSI*AUTO-DEBET - <ID>,265000.0,Tagihan,3
DBT TIKET BUS DAMRI - <ID>,68000.0,Transport,4
KOPI KENANGAN CAFE - <ID>,24500.0,Makanan & Minuman,2
ISI PULSA/DATA*MEMO - <ID>,104340.0,Tagihan,3
ISI PULSA/DATA*MEMO - <ID>,518900.0,Tagihan,3
M-BCA TIKET PESAWAT - <ID>,3777330.0,Transport,4
PEMBAYARAN PLN*REK - <ID>,72100.0,Tagihan,3
GR0C3RY 1ND0M4R3T - <ID>,48000.0,Makanan & Minuman,2
AMUSEMENT PARK ENTRANCE - <ID>,159840.0,Hiburan,1
BELANJA FASHION*MEMO - <ID>,713000.0,Belanja,0
GOPAY GO-RIDE - <ID>,59900.0,Transport,4
BELANJA FASHION*MEMO - <ID>,553250.0,Belanja,0
M13 G4C04N R3ST - <ID>,96000.0,Makanan & Minuman,2
TOKOPEDIA*MEMO - <ID>,976900.0,Belanja,0
TOKOPEDIA*MEMO - <ID>,868000.0,Belanja,0
PEMBAYARAN PLN*REK - <ID>,755750.0,Tagihan,3
MCDONALDS MEAL PAYMENT - <ID>,32250.0,Makanan & Minuman,2
DRV IKEA*MEMO - <ID>,197250.0,Belanja,0
TIKET PESAWAT - <ID>,2393160.0,Transport,4
ASURANSI*AUTO-DEBET - <ID>,51250.0,Tagihan,3
GROCERY INDOMARET - <ID>,137500.0,Makanan & Minuman,2
BELANJA ELEKTRONIK*MEMO - <ID>,732600.0,Belanja,0
P3MB4Y4R4N PLN*R3K - <ID>,128000.0,Tagihan,3
GR0C3RY 1ND0M4R3T - <ID>,101010.0,Makanan & Minuman,2
SHOPEEPAY*PROMO - <ID>,349650.0,Belanja,0
KOPI KENANGAN CAFE - <ID>,30100.0,Makanan & Minuman,2
M-BCA PEMBAYARAN PLN*REK - <ID>,283050.0,Tagihan,3
AMUSEMENT PARK ENTRANCE - <ID>,196470.0,Hiburan,1
1K34*M3M0 - <ID>,327450.0,Belanja,0
TOKOPEDIA*MEMO - <ID>,330780.0,Belanja,0
MIE GACOAN REST - <ID>,86000.0,Makanan & Minuman,2
DBT IKEA*MEMO - <ID>,561000.0,Belanja,0
GO-FOOD TRANSAKSI - <ID>,98000.0,Makanan & Minuman,2
PEMBAYARAN PLN*REK - <ID>,99000.0,Tagihan,3
BELANJA ELEKTRONIK*MEMO - <ID>,613900.0,Belanja,0
MIE GACOAN REST - <ID>,115250.0,Makanan & Minuman,2
ASURANSI*AUTO-DEBET - <ID>,291000.0,Tagihan,3
BOOKING HOTEL TRAVELOKA - <ID>,101010.0,Transport,4
GO-FOOD TRANSAKSI - <ID>,76590.0,Makanan & Minuman,2
TIKET KERETA KAI - <ID>,35250.0,Transport,4
NETFLIX*SUBSCRIPTION - <ID>,164280.0,Hiburan,1
AMUSEMENT PARK ENTRANCE - <ID>,160950.0,Hiburan,1
PEMBAYARAN PAM*PDAM - <ID>,230880.0,Tagihan,3
INTERNET WIFI BROADBAND - <ID>,205350.0,Tagihan,3
BELANJA ELEKTRONIK*MEMO - <ID>,120000.0,Belanja,0
TIKET PESAWAT - <ID>,1447440.0,Transport,4
PEMBAYARAN PLN*REK - <ID>,138500.0,Tagihan,3
K0P1 K3N4NG4N C4F3 - <ID>,23000.0,Makanan & Minuman,2
M-BCA DISNEY HOTSTAR*MEMO - <ID>,212900.0,Hiburan,1
TIKET PESAWAT - <ID>,1482000.0,Transport,4
ISI PULSA/DATA*MEMO - <ID>,484250.0,Tagihan,3
TIKET KERETA KAI - <ID>,95000.0,Transport,4
MIE GACOAN REST - <ID>,104000.0,Makanan & Minuman,2
CINEMA XXI MOVIE TICKET - <ID>,51000.0,Hiburan,1
PEMBAYARAN PLN*REK - <ID>,415500.0,Tagihan,3
TRF-V SHOPEEPAY*PROMO - <ID>,749250.0,Belanja,0
PEMBAYARAN PLN*REK - <ID>,717250.0,Tagihan,3
T0K0P3D14*M3M0 - <ID>,115500.0,Belanja,0
PEMBAYARAN PLN*REK - <ID>,559250.0,Tagihan,3
GR4B R1D3 0V0 - <ID>,14250.0,Transport,4
INTERNET WIFI BROADBAND - <ID>,134500.0,Tagihan,3
GRAB RIDE OVO - <ID>,80500.0,Transport,4
IKEA*MEMO - <ID>,133200.0,Belanja,0
ASURANSI*AUTO-DEBET - <ID>,718170.0,Tagihan,3
TRF-V TIKET BIOSKOP XXI - <ID>,227000.0,Hiburan,1
DBT BELANJA ELEKTRONIK*MEMO - <ID>,911250.0,Belanja,0
PEMBAYARAN PAM*PDAM - <ID>,162750.0,Tagihan,3
TIKET KERETA KAI - <ID>,55000.0,Transport,4
ASURANSI*AUTO-DEBET - <ID>,684000.0,Tagihan,3
SPOTIFY*PREMIUM - <ID>,72000.0,Hiburan,1
INTERNET WIFI BROADBAND - <ID>,345210.0,Tagihan,3
BELANJA FASHION*MEMO - <ID>,203500.0,Belanja,0
BELANJA FASHION*MEMO - <ID>,495000.0,Belanja,0
